no,time,action_desc,action_data,change_amount,amount,additional_info
2166	,2025-12-14 21:38:43,Купить,978127638331	,11.000000000000 RAVE,91.000000000000 RAVE,Доступно: 11.000000000000 RAVE
2167	,2025-12-14 21:38:43,Продажа,978127638331	,-3.72097000 USDT,23.52286815 USDT,Доступно: 12.02168815 USDT
2168	,2025-12-14 21:09:49,Торговые комиссии,978118938947	,-0.002349641618 GT,4.568791810183 GT,Доступно: 4.568791810183 GT
2169	,2025-12-14 21:09:49,Купить,978118938947	,80.000000000000 RAVE,80.000000000000 RAVE,Доступно: 80.000000000000 RAVE
2170	,2025-12-14 21:09:49,Продажа,978118938947	,-27.09920000 USDT,27.24383815 USDT,Доступно: 27.24383815 USDT
2171	,2025-12-14 17:25:22,Торговые комиссии,977642024023	,-0.001623106423 GT,4.571141451802 GT,Доступно: 4.571141451802 GT
2172	,2025-12-14 17:25:22,Торговые комиссии,977642901429	,-0.001276222435 GT,4.572764558226 GT,Доступно: 4.572764558226 GT
2173	,2025-12-14 17:25:22,Продажа,977642024023	,-38.000000000000 RAVE,0.000000000000 RAVE,Доступно: 0.000000000000 RAVE
2174	,2025-12-14 17:25:22,Продажа,977642901429	,-30.000000000000 RAVE,38.000000000000 RAVE,Доступно: 0.000000000000 RAVE
2175	,2025-12-14 17:25:22,Купить,977642024023	,18.81000000 USDT,54.34303815 USDT,Доступно: 54.34303815 USDT
2176	,2025-12-14 17:25:22,Купить,977642901429	,14.79000000 USDT,35.53303815 USDT,Доступно: 35.53303815 USDT
2177	,2025-12-14 17:18:53,Торговые комиссии,977891236771	,-0.001787907869 GT,4.574040780661 GT,Доступно: 4.574040780661 GT
2178	,2025-12-14 17:18:53,Продажа,977891236771	,-46.000000000000 RAVE,68.000000000000 RAVE,Доступно: 0.000000000000 RAVE
2179	,2025-12-14 17:18:53,Купить,977891236771	,20.70000000 USDT,20.74303815 USDT,Доступно: 20.74303815 USDT
2180	,2025-12-14 08:38:54,Торговые комиссии,977890823357	,-0.000433258452 GT,4.575828688530 GT,Доступно: 4.575828688530 GT
2181	,2025-12-14 08:38:54,Купить,977890823357	,12.000000000000 RAVE,114.000000000000 RAVE,Доступно: 46.000000000000 RAVE
2182	,2025-12-14 08:38:54,Продажа,977890823357	,-5.04024000 USDT,0.04303815 USDT,Доступно: 0.04303815 USDT
2183	,2025-12-14 08:34:41,Торговые комиссии,977889826973	,-0.000439482488 GT,4.576261946983 GT,Доступно: 4.576261946983 GT
2184	,2025-12-14 08:34:41,Купить,977889826973	,12.000000000000 RAVE,102.000000000000 RAVE,Доступно: 34.000000000000 RAVE
2185	,2025-12-14 08:34:41,Продажа,977889826973	,-5.10288000 USDT,5.08327815 USDT,Доступно: 5.08327815 USDT
2186	,2025-12-14 08:34:23,Торговые комиссии,977889777971	,-0.000807157894 GT,4.576701429471 GT,Доступно: 4.576701429471 GT
2187	,2025-12-14 08:34:23,Купить,977889777971	,22.000000000000 RAVE,90.000000000000 RAVE,Доступно: 22.000000000000 RAVE
2188	,2025-12-14 08:34:23,Продажа,977889777971	,-9.37200000 USDT,10.18615815 USDT,Доступно: 10.18615815 USDT
2189	,2025-12-14 02:33:40,Торговые комиссии,977642258937	,-0.000786960690 GT,4.577508587366 GT,Доступно: 4.577508587366 GT
2190	,2025-12-14 02:33:40,Торговые комиссии,977642812978	,-0.000372770853 GT,4.578295548056 GT,Доступно: 4.578295548056 GT
2191	,2025-12-14 02:33:40,Торговые комиссии,977648074650	,-0.000497027804 GT,4.578668318910 GT,Доступно: 4.578668318910 GT
2192	,2025-12-14 02:33:40,Продажа,977642258937	,-19.000000000000 RAVE,68.000000000000 RAVE,Доступно: 0.000000000000 RAVE
2193	,2025-12-14 02:33:40,Продажа,977642812978	,-9.000000000000 RAVE,87.000000000000 RAVE,Доступно: 0.000000000000 RAVE
2194	,2025-12-14 02:33:40,Продажа,977648074650	,-12.000000000000 RAVE,96.000000000000 RAVE,Доступно: 0.000000000000 RAVE
2195	,2025-12-14 02:33:40,Купить,977642258937	,9.12000000 USDT,19.55815815 USDT,Доступно: 19.55815815 USDT
2196	,2025-12-14 02:33:40,Купить,977642812978	,4.32000000 USDT,10.43815815 USDT,Доступно: 10.43815815 USDT
2197	,2025-12-14 02:33:40,Купить,977648074650	,5.76000000 USDT,6.11815815 USDT,Доступно: 6.11815815 USDT
2198	,2025-12-13 16:24:03,Торговые комиссии,977647909781	,-0.000418745925 GT,4.579165346714 GT,Доступно: 4.579165346714 GT
2199	,2025-12-13 16:24:03,Купить,977647909781	,12.000000000000 RAVE,108.000000000000 RAVE,Доступно: 12.000000000000 RAVE
2200	,2025-12-13 16:24:03,Продажа,977647909781	,-4.85280000 USDT,0.35815815 USDT,Доступно: 0.35815815 USDT
2201	,2025-12-13 16:05:06,Торговые комиссии,977641145160	,-0.001280228489 GT,4.579584092639 GT,Доступно: 4.579584092639 GT
2202	,2025-12-13 16:05:06,Купить,977641145160	,30.000000000000 RAVE,96.000000000000 RAVE,Доступно: 30.000000000000 RAVE
2203	,2025-12-13 16:05:06,Продажа,977641145160	,-14.87910000 USDT,5.21095815 USDT,Доступно: 5.21095815 USDT
2204	,2025-12-13 16:04:45,Торговые комиссии,977642634058	,-0.000384881644 GT,4.580864321129 GT,Доступно: 4.580864321129 GT
2205	,2025-12-13 16:04:45,Купить,977642634058	,9.000000000000 RAVE,66.000000000000 RAVE,Доступно: 9.000000000000 RAVE
2206	,2025-12-13 16:04:45,Продажа,977642634058	,-4.47318000 USDT,20.09005815 USDT,Доступно: 5.21095815 USDT
2207	,2025-12-13 16:02:39,Торговые комиссии,977642078593	,-0.000516448565 GT,4.581249202773 GT,Доступно: 4.581249202773 GT
2208	,2025-12-13 16:02:39,Купить,977642078593	,12.000000000000 RAVE,57.000000000000 RAVE,Доступно: 19.000000000000 RAVE
2209	,2025-12-13 16:02:39,Продажа,977642078593	,-6.00228000 USDT,24.56323815 USDT,Доступно: 9.68413815 USDT
2210	,2025-12-13 16:02:37,Торговые комиссии,977642078593	,-0.000301261663 GT,4.581765651339 GT,Доступно: 4.581765651339 GT
2211	,2025-12-13 16:02:37,Купить,977642078593	,7.000000000000 RAVE,45.000000000000 RAVE,Доступно: 7.000000000000 RAVE
2212	,2025-12-13 16:02:37,Продажа,977642078593	,-3.50133000 USDT,30.56551815 USDT,Доступно: 9.68413815 USDT
2213	,2025-12-13 16:01:48,Торговые комиссии,977641936464	,-0.001642909090 GT,4.582066913002 GT,Доступно: 4.582066913002 GT
2214	,2025-12-13 16:01:48,Купить,977641936464	,38.000000000000 RAVE,38.000000000000 RAVE,Доступно: 38.000000000000 RAVE
2215	,2025-12-13 16:01:48,Продажа,977641936464	,-19.07600000 USDT,34.06684815 USDT,Доступно: 19.18774815 USDT
2216	,2025-12-13 15:58:47,Торговые комиссии,977640034358	,-0.000440181034 GT,4.583709822093 GT,Доступно: 4.583709822093 GT
2217	,2025-12-13 15:58:47,Торговые комиссии,977640034358	,-0.000880362068 GT,4.584150003128 GT,Доступно: 4.584150003128 GT
2218	,2025-12-13 15:58:47,Торговые комиссии,977640034358	,-0.000968398275 GT,4.585030365197 GT,Доступно: 4.585030365197 GT
2219	,2025-12-13 15:58:47,Продажа,977640034358	,-10.000000000000 RAVE,0.000000000000 RAVE,Доступно: 0.000000000000 RAVE
2220	,2025-12-13 15:58:47,Продажа,977640034358	,-20.000000000000 RAVE,10.000000000000 RAVE,Доступно: 0.000000000000 RAVE
2221	,2025-12-13 15:58:47,Продажа,977640034358	,-22.000000000000 RAVE,30.000000000000 RAVE,Доступно: 0.000000000000 RAVE
2222	,2025-12-13 15:58:47,Купить,977640034358	,5.10610000 USDT,53.14284815 USDT,Доступно: 38.26374815 USDT
2223	,2025-12-13 15:58:47,Купить,977640034358	,10.21220000 USDT,48.03674815 USDT,Доступно: 33.15764815 USDT
2224	,2025-12-13 15:58:47,Купить,977640034358	,11.23342000 USDT,37.82454815 USDT,Доступно: 22.94544815 USDT
2225	,2025-12-13 15:53:50,Торговые комиссии,977639905271	,-0.000959797894 GT,4.585998763473 GT,Доступно: 4.585998763473 GT
2226	,2025-12-13 15:53:50,Купить,977639905271	,22.000000000000 RAVE,52.000000000000 RAVE,Доступно: 52.000000000000 RAVE
2227	,2025-12-13 15:53:50,Продажа,977639905271	,-11.14432000 USDT,26.59112815 USDT,Доступно: 26.59112815 USDT
2228	,2025-12-13 15:53:45,Торговые комиссии,977639905271	,-0.001308815311 GT,4.586958561367 GT,Доступно: 4.586958561367 GT
2229	,2025-12-13 15:53:45,Купить,977639905271	,30.000000000000 RAVE,30.000000000000 RAVE,Доступно: 30.000000000000 RAVE
2230	,2025-12-13 15:53:45,Продажа,977639905271	,-15.19680000 USDT,37.73544815 USDT,Доступно: 26.59112815 USDT
2231	,2025-12-13 15:11:45,Торговые комиссии,977628101949	,-0.002108670773 GT,4.588267376678 GT,Доступно: 4.588267376678 GT
2232	,2025-12-13 15:11:45,Продажа,977628101949	,-49.000000000000 RAVE,0.000000000000 RAVE,Доступно: 0.000000000000 RAVE
2233	,2025-12-13 15:11:45,Купить,977628101949	,24.53087000 USDT,52.93224815 USDT,Доступно: 52.93224815 USDT
2234	,2025-12-13 15:11:43,Торговые комиссии,977628101949	,-0.000129102292 GT,4.590376047452 GT,Доступно: 4.590376047452 GT
2235	,2025-12-13 15:11:43,Продажа,977628101949	,-3.000000000000 RAVE,49.000000000000 RAVE,Доступно: 0.000000000000 RAVE
2236	,2025-12-13 15:11:43,Купить,977628101949	,1.50189000 USDT,28.40137815 USDT,Доступно: 28.40137815 USDT
2237	,2025-12-13 15:11:15,Торговые комиссии,977628068526	,-0.000343481948 GT,4.590505149744 GT,Доступно: 4.590505149744 GT
2238	,2025-12-13 15:11:15,Торговые комиссии,977628068526	,-0.000944575358 GT,4.590848631693 GT,Доступно: 4.590848631693 GT
2239	,2025-12-13 15:11:15,Торговые комиссии,977628068526	,-0.000343481948 GT,4.591793207051 GT,Доступно: 4.591793207051 GT
2240	,2025-12-13 15:11:15,Торговые комиссии,977628068526	,-0.000601093409 GT,4.592136688999 GT,Доступно: 4.592136688999 GT
2241	,2025-12-13 15:11:15,Купить,977628068526	,8.000000000000 RAVE,52.000000000000 RAVE,Доступно: 52.000000000000 RAVE
2242	,2025-12-13 15:11:15,Купить,977628068526	,22.000000000000 RAVE,44.000000000000 RAVE,Доступно: 44.000000000000 RAVE
2243	,2025-12-13 15:11:15,Купить,977628068526	,8.000000000000 RAVE,22.000000000000 RAVE,Доступно: 22.000000000000 RAVE
2244	,2025-12-13 15:11:15,Купить,977628068526	,14.000000000000 RAVE,14.000000000000 RAVE,Доступно: 14.000000000000 RAVE
2245	,2025-12-13 15:11:15,Продажа,977628068526	,-3.99584000 USDT,26.89948815 USDT,Доступно: 26.89948815 USDT
2246	,2025-12-13 15:11:15,Продажа,977628068526	,-10.98856000 USDT,30.89532815 USDT,Доступно: 26.89948815 USDT
2247	,2025-12-13 15:11:15,Продажа,977628068526	,-3.99584000 USDT,41.88388815 USDT,Доступно: 26.89948815 USDT
2248	,2025-12-13 15:11:15,Продажа,977628068526	,-6.99272000 USDT,45.87972815 USDT,Доступно: 26.89948815 USDT
2249	,2025-12-13 14:52:34,Торговые комиссии,977622017772	,-0.002310408724 GT,4.592737782409 GT,Доступно: 4.592737782409 GT
2250	,2025-12-13 14:52:34,Продажа,977622017772	,-53.000000000000 RAVE,0.000000000000 RAVE,Доступно: 0.000000000000 RAVE
2251	,2025-12-13 14:52:34,Купить,977622017772	,26.77507000 USDT,52.87244815 USDT,Доступно: 52.87244815 USDT
2252	,2025-12-13 14:48:25,Торговые комиссии,977621927815	,-0.002242905172 GT,4.595048191134 GT,Доступно: 4.595048191134 GT
2253	,2025-12-13 14:48:25,Купить,977621927815	,53.000000000000 RAVE,53.000000000000 RAVE,Доступно: 53.000000000000 RAVE
2254	,2025-12-13 14:48:25,Продажа,977621927815	,-26.01770000 USDT,26.09737815 USDT,Доступно: 26.09737815 USDT
2255	,2025-12-13 14:47:49,Торговые комиссии,977621774997	,-0.000768118965 GT,4.597291096306 GT,Доступно: 4.597291096306 GT
2256	,2025-12-13 14:47:49,Торговые комиссии,977621774997	,-0.001450891379 GT,4.598059215272 GT,Доступно: 4.598059215272 GT
2257	,2025-12-13 14:47:49,Продажа,977621774997	,-18.000000000000 RAVE,0.000000000000 RAVE,Доступно: 0.000000000000 RAVE
2258	,2025-12-13 14:47:49,Продажа,977621774997	,-34.000000000000 RAVE,18.000000000000 RAVE,Доступно: 0.000000000000 RAVE
2259	,2025-12-13 14:47:49,Купить,977621774997	,8.91018000 USDT,52.11507815 USDT,Доступно: 52.11507815 USDT
2260	,2025-12-13 14:47:49,Купить,977621774997	,16.83034000 USDT,43.20489815 USDT,Доступно: 43.20489815 USDT
2261	,2025-12-13 14:47:40,Торговые комиссии,977621741095	,-0.000383578448 GT,4.599510106651 GT,Доступно: 4.599510106651 GT
2262	,2025-12-13 14:47:40,Торговые комиссии,977621741095	,-0.001832652586 GT,4.599893685099 GT,Доступно: 4.599893685099 GT
2263	,2025-12-13 14:47:40,Купить,977621741095	,9.000000000000 RAVE,52.000000000000 RAVE,Доступно: 52.000000000000 RAVE
2264	,2025-12-13 14:47:40,Купить,977621741095	,43.000000000000 RAVE,43.000000000000 RAVE,Доступно: 43.000000000000 RAVE
2265	,2025-12-13 14:47:40,Продажа,977621741095	,-4.44951000 USDT,26.37455815 USDT,Доступно: 26.37455815 USDT
2266	,2025-12-13 14:47:40,Продажа,977621741095	,-21.25877000 USDT,30.82406815 USDT,Доступно: 26.37455815 USDT
2267	,2025-12-13 14:06:08,Торговые комиссии,977578011511	,-0.000944999999 GT,4.601726337686 GT,Доступно: 4.601726337686 GT
2268	,2025-12-13 14:06:08,Продажа,977578011511	,-21.000000000000 RAVE,0.000000000000 RAVE,Доступно: 0.000000000000 RAVE
2269	,2025-12-13 14:06:08,Купить,977578011511	,10.92000000 USDT,52.08283815 USDT,Доступно: 52.08283815 USDT
2270	,2025-12-13 13:43:48,Торговые комиссии,977595056994	,-0.002663256484 GT,4.602671337686 GT,Доступно: 4.602671337686 GT
2271	,2025-12-13 13:43:48,Продажа,977595056994	,-61.000000000000 RAVE,21.000000000000 RAVE,Доступно: 0.000000000000 RAVE
2272	,2025-12-13 13:43:48,Купить,977595056994	,30.80500000 USDT,41.16283815 USDT,Доступно: 41.16283815 USDT
2273	,2025-12-13 13:42:56,Торговые комиссии,977597919173	,-0.000889625360 GT,4.605334594170 GT,Доступно: 4.605334594170 GT
2274	,2025-12-13 13:42:56,Продажа,977597919173	,-21.000000000000 RAVE,82.000000000000 RAVE,Доступно: 0.000000000000 RAVE
2275	,2025-12-13 13:42:56,Купить,977597919173	,10.29000000 USDT,10.35783815 USDT,Доступно: 10.35783815 USDT
2276	,2025-12-13 13:15:01,Торговые комиссии,977597761421	,-0.000847571318 GT,4.606224219530 GT,Доступно: 4.606224219530 GT
2277	,2025-12-13 13:15:01,Купить,977597761421	,21.000000000000 RAVE,103.000000000000 RAVE,Доступно: 21.000000000000 RAVE
2278	,2025-12-13 13:15:01,Продажа,977597761421	,-9.78474000 USDT,0.06783815 USDT,Доступно: 0.06783815 USDT
2279	,2025-12-13 13:02:35,Торговые комиссии,977594709312	,-0.002509231183 GT,4.607071790849 GT,Доступно: 4.607071790849 GT
2280	,2025-12-13 13:02:35,Купить,977594709312	,61.000000000000 RAVE,82.000000000000 RAVE,Доступно: 61.000000000000 RAVE
2281	,2025-12-13 13:02:35,Продажа,977594709312	,-28.96768000 USDT,9.85257815 USDT,Доступно: 9.85257815 USDT
2282	,2025-12-13 12:38:14,Торговые комиссии,977587360302	,-0.001681618042 GT,4.609581022032 GT,Доступно: 4.609581022032 GT
2283	,2025-12-13 12:38:14,Продажа,977587360302	,-37.000000000000 RAVE,21.000000000000 RAVE,Доступно: 0.000000000000 RAVE
2284	,2025-12-13 12:38:14,Купить,977587360302	,19.46940000 USDT,38.82025815 USDT,Доступно: 38.82025815 USDT
2285	,2025-12-13 12:32:44,Торговые комиссии,977587263934	,-0.001595680979 GT,4.611262640075 GT,Доступно: 4.611262640075 GT
2286	,2025-12-13 12:32:44,Купить,977587263934	,37.000000000000 RAVE,58.000000000000 RAVE,Доступно: 37.000000000000 RAVE
2287	,2025-12-13 12:32:44,Продажа,977587263934	,-18.45671000 USDT,19.35085815 USDT,Доступно: 19.35085815 USDT
2288	,2025-12-13 12:31:46,Депозиты,299621111	,37.50000000 USDT,37.80756815 USDT,Доступно: 37.80756815 USDT
2289	,2025-12-13 11:55:41,Торговые комиссии,977577919028	,-0.000990697694 GT,4.612858321054 GT,Доступно: 4.612858321054 GT
2290	,2025-12-13 11:55:41,Купить,977577919028	,21.000000000000 RAVE,21.000000000000 RAVE,Доступно: 21.000000000000 RAVE
2291	,2025-12-13 11:55:41,Продажа,977577919028	,-11.45907000 USDT,0.30756815 USDT,Доступно: 0.30651815 USDT
2292	,2025-12-12 23:20:53,Торговые комиссии,977373015395	,-0.001021194174 GT,4.613849018749 GT,Доступно: 4.613849018749 GT
2293	,2025-12-12 23:20:53,Продажа,977373015395	,-31.000000000000 RAVE,0.000000000000 RAVE,Доступно: 0.000000000000 RAVE
